Book_ID,User_ID,Genres,Country,Gender
fefbafb68a8581586f77c867cb965668e88e19879b64cb7823c2cf54cda18cd6bdd2c1df77cf7433e8fe4f252468137c679ccecfcd02b377823745374d8094ad,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Non-Fiction,United States,female
8022dbc630f6959626f178cf1edce90202b14b71dab567f69e897869ab75fb754899258de60a0182444b13cf677fa860e215dc1da3f826bbe04959eb96749c6e,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Non-Fiction,United States,female
84af3a65e12ebea1cce5177c48ecbdf58f9ec01da46b8950364df29cb2adf9842e7e21dd973bfe3bb914358e06fbf1370afb64b4e629752e0bd3eaf3da26d54b,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Non-Fiction,United States,female
dd880da7fff88508dd332b5113537dc765ddfd257afb008b3abcbfd78bb04c3b9ef2ba5093df78273f72a898d3a725e60723bd6c6a51374fb6d1842ad9d9aabf,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Non-Fiction,United States,female
da0dd4c323e99a3054a1d206901faf465b9c884b0ccd06db1800fc060544364a04555a26970e8a11ebd0e798277ce057b89b5653a7aff5803ec9a91ce7a00938,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
3405af67a9a0d833ad2f50121343168af915589319edd100f9b1378b01c92228ee25fec8bc9df610798bf98b62f27d67447d3066a6f73085dbace9a9cd6a039d,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
561225af19379258380602e4d377b16de7378d82d71f7086ed783eeb14ffdecd81db7fb6bfe0e8cb68f43a47a809c7ef052540d6706668ec8f533450718e088f,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
32ca68efe264c9d820ef80ae6c066a63f29dfe55b88e5e16cd5d6bd01ece7d2b6dcfcfe09b0863750b555781844d1c601356b100bf81aa39faa1190969edb024,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
e955e7da90e1f4c063f83352ebe4efc4dfcee014980d69f83e6ca2aa509cc64914d2cb94b65ad98f60c2401d90b183df331f34173b972fa50fcca413baaf35f8,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Non-Fiction,United States,female
8aeb039d830b78a6b425164685efe24d1f289a502c4c6a64596ab4c0417a2ec15c17f38c808f95179355f3fe415445feea45a4758b488bc54a885c1d4a016c43,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
bfa2263dc229b15e0a86f882405639cdeab3177fbc08406dbbaca776c361dace5ba48c1c8af83517dbdb2448960effee0a34b052b60fd75e9e5fb5eaf2370b6c,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
6e5efac27328d685131a36d5cdc36a8c0f53b98d9873303d86f904c33c5cc010963c5a19f16f99f7f60086010ed825adae5ec8959d5fbbf6df422579fc2b184e,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Non-Fiction,United States,female
7065434ce225fff846a167afa0d3df1dd4befa761cb907e13dbdcfa4890162829864d2f1f019a18cf77fb99f3791206323a2eb8c5145b4330ba98241f476219d,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Non-Fiction,United States,female
d28ce4f535d85248c5292b47afe066134ecc107b041cc93ea38249510b3726661db94c989dd709e24f5fb5ad285cb22f2200148f8cc02bb05b8ccd33587d271b,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
71d70190b330f44e6269dc0085f1fe868ce280213ff331b895425baa1a069cef75bff816075a65004769a0d2c0374c802a14344e5679b1327f2548768cfbf453,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
f0bc4afb2a89f855dd3c71824d0aa7f2918cb71c1c0c37648aec77b86bb3bf52b3f06b42f9665594fc745f6a5cff805242960738fd8272a22f46d72af61251e3,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
61eeea0a4d7097722ce09d43a6870fea5c83fe178093987ab647be61f45739986e07adaad8c57bf30ff959f636143dcc1ab6ccb28ec521229cb08aa6c7dc8382,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
2c29b2783fcfafc1fc5259e5f23b2a167b82c5ea4ca611deb9ffd8e3484177a46dabfb1fde4cb85ae3c35d5ee3b0e7929eae94a64456b2480894193b35289217,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
e9436ef1132010f8b6ec94c2b37d2311801443864cbcc6d7e257a84c90020bebaa3958ac4f40e330ed9fec34b22e66f021ca3f2bf6329f924ef1129f20585b2a,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
3c012d4e7c29aea4fe86a9c742a3ff116ebde69ce7b2116ee11d8cac12b7fdd3f60808fc78b61ae7a3d5f84379ea1ef155f8bcdab2ca066f564246b10de315ff,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
6833bebb4a3742ce143e43d59d5a7e664750c79d7fab1ce9b2fbed5d76353a5d1cbbb9732de079f57b6fd8365d33b940d3ca75fb066bb0c40e28f77d28cb86d1,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
3b44c2f572996d0d66165d3ab8f89f0fc2cd293a63931c140ebd821e84fa9e77dd7957628ee54afc48e4a2ee5f007ffcd99259ef16b0a1718614b5e76a36fe08,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
cfc9b6250a27331ef818f4cdced5fc95d87fbdc192280a24bfb33767832d3a0d686dd3c9f72b3d312625970949805ecc3d0b26f899c7dee85736d5ed43b708d1,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
cc86adc980504faa46b343c691bf194b7dbe84404f40936eca8de154864e4abae8c4ae800ec1f45f1c10cbdfd5e202b452780795ebbb6cb4559c1e42bfd04296,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
3d693a4736b6b1f0dc7598cc4b4fd89c091354c5c3ee248a35d95b017d227d22edaba008d6556affacbe364cfc82c542519c98484855fb7ab150c8de2fd8067c,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Non-Fiction,United States,female
a112782840f8969bb0620ece2c4833d935831c9290ed5c3eb007a79cad0c745f328c1478bd2413896c9366b1346703109f12172528f1ddf71f85806d9698ed26,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
ee02bdaae179e2bfa4de4b1a27d0bf2220e7b65d4bf2cd3fce26570fab07c4940bb6003d144beccd7cb9966b96bc50d387b26381dde4d9b19d154c2b28773e9a,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
8308ba4cd744e041994327852fe938f33c49baf6b768f595ee9d00d7253eb0c076a97ac787cd914666e7c6092ff8962a5b7e01de85dafdac314ff988e4c71c20,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
72f14d70b7f924009ef60231b5525cc8c6119e1e98986b2126c46763a87a6774fa853ba340318d92ee7d39bcce874ace548581d117924ad8d690b642c7320103,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
52d9888e3268706d5e6b942e60cfcfc847bac390431ee6c4e65b75722ecf7b8fa8d3f772d2129d85cedf6ba28fb0a6329ffe6fd678c0ab50ea5ef34908ad4543,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
70d17e15363e9574e8627b7646d561af1bee9abdf0977f0754cb9384ee714526a223ba7e2f803ab0c7c72794478ddd922d66723140bc4ff47806994d6851ba96,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
1836cfe616f3fbf96a16caba9175a469782958b99b982f4cd05c420068f08be5428c61b78b0be7f1b2cd3d52d438d7ba3a0cba6d0c867053c12f37991dc9f864,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Non-Fiction,United States,female
00569144ed25cf76be642b0eb2f32a5c57425d42518c4cff3941c48f80bb7db3af9118e9e74f085579fe96a5f6765bdc5759e1489277a0c85b40b500d5ba4902,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
ce0f6fea78a7f6b569bca4d5ec6faeb19991b1a5d7515129349a68cd4b661aabd61110702f558dba6dd12d213a4a0f0d38b3512cbc5305e9e630215ace432355,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
3e9b56100d3959de86002e72e10e98fb122e968cacd39e54e38221d58629548a0f0714d70aa74109c120784880536e6474b5079249b713b65ba1f1e230b84887,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
67902be33e42613aee2f30f0eedbb8899743ded5da227175439010d2fd921241ae349747dbcc91a31a12b1205b23560ef1ad649d8063bbe39bacf1738975532f,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
97d6c77f28f6c2bcffa24b6592305d888dbdb4a724b98a835bf0247610850d97ca2fd305517a2d087c47cca63ec8d307e0f86c54ee4527d3ba0e3ecdd926320b,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
c242f6ccd0f5853e9a7f6a1917febec3bca3ded51106730d2fa756409d2d2884cc055fbc7554cf86379952ce8a215d3b8c42edb234263796f337f18ed812f292,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
64df32bc56ba906d20ca854e9b088c4078655f96420443f8d72a29dc74a3e42cacd1ceaf259796a51b7dfb31ac42c636aa205bd1086366ec37fc0320ce676360,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
346b9a6e38725c97436c61267e250c74f4037e55ed93be96bc6fce7fcaeeebd4cdba0099a5532cea91cbce9d5bcd5f6c117dfeb55ba5c21e9ff8d500ac29ab19,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
c0abdb8394efa37325519a49b8a5ce92dc13cfd3b267f6d4be82d372667d8bcde8836ae2bfcec2d50479ab4ea96afa4cef84f5b96f9ca523f13242e1749291c0,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
d6d044df62b2847538319acd2deba6abc1a583ca522e08610bdfb809e9010a193a4476124ddb0456bff72f50943df397eb1437e08ab56d18311a43efe83bfdb9,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
a95b2c21520759f0bc07be62f6b2dae10f985da4b37e6cd0f40bd4a0ed42cbdc0f1007b1d82cac7abd8596bb398ab9f19575b6b59e11402d04a3c7e1c7658fec,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Sci-Fi,United States,female
87e5e68be4ebd8727ab30eae43585bd70692875e410e194f6074ae76576a8db84acbee0f7d9fda1cc51687a8f4923f100a437432539529faefb76efca095565d,49ac2f97c24599c512983f4bc0bc18c703dde1b331de6f81be9a9311f61c353385e8b86a04f83788ff8073bdf296a56845e109ea7a727115196e30f4196da2ec,Non-Fiction,United States,female
42843a702cd269a25946bc63e1b5883ac5128d40d183105e5c4d965520de4cc3919152244f0664562c08749a8f5481b7a61fa0ecc9b1834831253b71249f1022,7df998151a932e8ed14553e1c9ceebc0a91fb9750fbe669e2f9c0d297db500e3f278ce5bfc6dc5a7bb57926cb971f06bfbc26f6844a59d2d8c313e1ee4ee3106,Non-Fiction,,male
76fd7e079ec0ba2d886a3294ee168044cf25bdb4526df6063a14681f03eae52368de5e5b89e114996538f01b352017eda5b298437f8d8759884f3398e3d9c790,0aafdca58e613850f389b5f909edc244fe634a0404d5dc295c0ed564a2e75bee76fa492e48f3d7e7cc731e4595be914dd7ead75b9efb60c63d4634087884af73,Fantasy,,male
604960d78983bafc88c97f75492385ba180f761cf5f331ae8fce64bdc84df21470faca0fed041545cc2676e4539c864820848411def2a8ce5896b3185867d113,0aafdca58e613850f389b5f909edc244fe634a0404d5dc295c0ed564a2e75bee76fa492e48f3d7e7cc731e4595be914dd7ead75b9efb60c63d4634087884af73,Fantasy,,male
0c92b88c2e4f12e2196c6d5ff4b0f69fa79b5cf0d5e8a5374faf63008ba426fe4024dea45714e5ccf8a63c795b3193427f70106f1209223b7c02be0615919020,0aafdca58e613850f389b5f909edc244fe634a0404d5dc295c0ed564a2e75bee76fa492e48f3d7e7cc731e4595be914dd7ead75b9efb60c63d4634087884af73,Art/Literature,,male
48234c27b7a81a92ab241b145d921f0125f024e454c5992b3f3ad8664c9f669fe9771bd7bc62105bd360860aa056df1ee37d097a1c8661510f3106bf6361b773,0aafdca58e613850f389b5f909edc244fe634a0404d5dc295c0ed564a2e75bee76fa492e48f3d7e7cc731e4595be914dd7ead75b9efb60c63d4634087884af73,Fantasy,,male
b1e4d0dc63667e5507eada8511f0248e302c425ff591b380864427df5d90e36b07b5da002dee87404d8875d1f7e17915672e91c46469df6688b115cf24d2d8b0,0aafdca58e613850f389b5f909edc244fe634a0404d5dc295c0ed564a2e75bee76fa492e48f3d7e7cc731e4595be914dd7ead75b9efb60c63d4634087884af73,Art/Literature,,male
75626ce43e947d331fa2bb14c6dfce682c103e552c2bbeccd7afad6c86186a9cc2b30f5fec38e57e56de2887cf5f520d545379109d654d38836ce1e58c642183,0aafdca58e613850f389b5f909edc244fe634a0404d5dc295c0ed564a2e75bee76fa492e48f3d7e7cc731e4595be914dd7ead75b9efb60c63d4634087884af73,Fantasy,,male
f35ea9e7c8403e0606d58e9d9b1affe00dd80045856501b6b6db0d0ad46ac21b2df706297389f2a8def94f3ba0ebd28a49f8e2bb6c9a919fd2abc38adaa89ead,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Art/Literature,United States,female
8da7dd4a0f36796ad6a5ee1bd8e8a4bdfda1dc435c3c6ee92062a5764a274a1827631aadccbe20f328d8c268f7d6a917416787ba09f7067747a71049f2520cbc,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Art/Literature,United States,female
73127bb41a96b5604be26972fc49e2d9825647416b784e440be2ff4a555b74ca100de028da1e8b38c335f1a9813b48a98ebc38a16ff1a01590b2fd5a1c70c1f9,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Art/Literature,United States,female
a5697b398fcd69313939da01547bb755ba1beaee95f995fc37ed4b00a52416243eb6c83ad0b588c573c7a2c1bd5105984c9d91e17d9089fcac8406b36b1457b8,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Art/Literature,United States,female
ab8de243ac2ce7adfeb2d1b8618c300f35c5d3cf7ceb9c0abc284b290f5447663ed409510bc258bb92cb0d830981d248022877711de043cad74f2b751bfca22f,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Sci-Fi,United States,female
cbe8d6e412642dd21aeba8e1d446ce01019d5eee393e4b7edcfb756988396cf19ec34f5b1ff6a3aa9dc63620ee03cd1e22e9155a3ba4da2a0ff41fd5761c0154,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Art/Literature,United States,female
fd55d2cc09f8fdd28137ebabc44599513d0e6a2040db207a0df445fd05e4e64c364a9eb65e1c981c83c1c9a41bc3d2fc056a418ce15f0c3dbaa0377bd793f727,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Fantasy,United States,female
4ba4541994c332caa788a9866a1f5e998384ab02a3b93e786195630218562f8c2a1deb8774cb6f451a0c264733bbd3a5cda93e874a143f8d336177d444945dd5,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Fantasy,United States,female
ea618bbf30a7ce1a599d93bcd9f16abe0a5293819cb67b5e285f904b8817b8c75bda2aa1081b53f7326f27ad7ab38f5a9d480c8ebbbf4a903ec2c08668d71ca8,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Art/Literature,United States,female
7755fbf1f835e6a7fee5ddf5bee5492013b2e9e8ab4842eb1d5abe02de393312da7558d99014e2e50ff5955a942c73c3228f95ab16c39a346f3e2e28254b061f,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Art/Literature,United States,female
a12ad359ad68b7c9c5099f35651cc33cb033dcbb0ec87168cbefa3bcbd6fb9d1e8e29c926b52b90a63b66301ae8d153e4189e16445257f37f7573ca85173c736,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Fantasy,United States,female
6a64a23eb203d2536417aa63069aa72a89d0361a62be47bc09f3160a7d8044fd57ff4b1799ecd2ccc7364f7cffcdf4fa4fa54ffd0c5b74472ae7188e40256361,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Art/Literature,United States,female
b0af53d3e3a28b20c50e280d50b144a66b20cf4036d73e4b0a18d9516145600092da4d9d7e8965e2e086ac131b6168e167f0a0b061f9418de502f4944f202b2d,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Art/Literature,United States,female
90619eba9ef9bc7dd6ac33bbee77943fe00caabc4913e0a7664d23a872ab5e055ef42d9d4a073b1516d0ff9405b42d3bed0417f13a3464ac79cf148e51cbcfcd,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Fantasy,United States,female
1d4b6d5bbef7380f1b75aaf6884f870cf887cb4a8c69df7cea0ce7f8f1eec6349e21dd844104ba8e56e60142722455948f61b7d580d012e084ab580e0faa8aef,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Sci-Fi,United States,female
baa3d0ea720fc82f743ae6b85bbdeca1db5e31b0515bb4680f2b9c5deb57538db8c4b16e04999c16a51155cf7555de7413d8fb3d3a4c47d597dd07922bfb892e,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Non-Fiction,United States,female
23a6b96d337f56684d2d61befb8bf4c2f01c201f1a6c361b5654d4158403f53b9d8a8fc869ebec8df48b037ddac51bf799da7ae22fa33dc98376bd6b2e92c679,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Sci-Fi,United States,female
986a439bf85949ab1658fb2bf73aefc1aeb482dbe6680cd77ec50abcfcd6fe744e42a846674b53d5332b2541f9f32423cde286841fe198a3781921c8b2f942cc,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Fantasy,United States,female
bf72766bd3eea397d30e702b6daab2fe5e1e4c4a346cad4b4472bd0b27d0ce15cace5bb84a6e0d7aa24281d5ccd44295063a3253cf84e6295f1f95c0817f9553,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Art/Literature,United States,female
4d279e76b935320b5ee0f747e6541f416b510dfed531ab2b31777e06937eb06e33e01ff6501e2602f06fa49762398e21dc5ce28702016c661da3d3c69eb5adde,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Art/Literature,United States,female
74a89dfb4804e018ccdf772b9234657f7f46f23fc7025c09b48964359f83a59d8485fcd4f5e49bf01370c84cadf871f01bd17e7e7f0f9b979e4f67ea4f7a78d1,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Art/Literature,United States,female
ec4aea2057c2c922693785a29cf147c0438f49e04aa7e36892cab09735a7349c56035c55a42092a4d7e26943572483cd34a022d982d7f4d16357ba750dd9f241,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Art/Literature,United States,female
9de7e629c1708b75c93cf9e06e3a1af91e1845c1305d07ed5069081f0944500bc850e9e69b02bd780642f1e7065309899acd1cc804205e637374836dbdc351c6,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Art/Literature,United States,female
c5a0cd66752cff1449cf39b6561062dea5cee290ad6fcd74450c2fedf6bf3accd9e5c986ef5efebf2f53be22191daa68093a6264bb47558b636147c810aaf07b,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Art/Literature,United States,female
0788bea27d839dd09f982db5aefe0b0cc7fd1296feabef4486b83f8423ff32cd5d3ddc354fd29173464e7c4d0e69235b9c2b7732c79dd7701d0a6fa9b151d938,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Art/Literature,United States,female
d21989b263a7e48aef610fa659ef5b518322e25ca3a0f2ae590f7825877288916d7b4cf0c0f4dc06c14c2503a0b251db3d4a7e76697cd71688b063304f83f857,9cbe6dbd19d9ce92cba6fbb0f8e0ddf80a9b9bdcd204d2632384d5c141bf8cea3928d04bdb5dc088c692352444034058197f2d79d5d5f5fc7ff7aa9d2e481d21,Art/Literature,United States,female
